
,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
2,57,HOU,D.J. Swearinger,DB,22,2014,0,0,2,10,10,32,,,,,,,,,,,,106,3,1.0,South Carolina,College Stats
2,58,DEN,Montee Ball,RB,22,2014,0,0,0,8,8,21,,,,,,175,731,5,29,207,0,6,,,Wisconsin,College Stats
2,59,NWE,Aaron Dobson,WR,22,2014,0,0,1,5,5,16,,,,,,,,,40,557,4,1,,,Marshall,College Stats
2,60,ATL,Robert Alford,DB,24,2014,0,0,1,6,6,26,,,,,,,,,,,,52,5,,SE Louisiana,
2,61,GNB,Eddie Lacy,RB,23,2014,0,1,2,26,26,31,,,,,,530,2317,20,77,684,4,3,,,Alabama,College Stats
2,62,SEA,Christine Michael,RB,22,2014,0,0,0,2,2,14,,,,,,52,254,0,1,12,0,,,,Texas A&amp;M,College Stats
,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
3,63,KAN,Travis Kelce,TE,23,2014,0,0,1,9,9,17,,,,,,,,,67,862,5,,,,Cincinnati,College Stats
3,64,JAX,Dwayne Gratz,DB,23,2014,0,0,1,8,8,25,,,,,,,,,,,,65,3,,Connecticut,College Stats
3,65,DET,Larry Warford,G,22,2014,0,0,2,14,14,29,,,,,,,,,,,,3,,,Kentucky,
3,66,OAK,Sio Moore,LB,23,2014,0,0,2,11,11,26,,,,,,,,,,,,105,,7.5,Connecticut,College Stats
3,67,PHI,Bennie Logan,DT,23,2014,0,0,1,12,12,32,,,,,,,,,,,,69,,2.0,LSU,College Stats
3,68,CLE,Leon McFadden,DB,22,2014,0,0,0,1,1,23,,,,,,,,,,,,18,,,San Diego St.,College Stats
3,69,ARI,Tyrann Mathieu,DB,21,2014,0,0,1,7,7,26,,,,,,,,,,,,102,3,1.0,LSU,
3,70,TEN,Blidi Wreh-Wilson,DB,23,2014,0,0,1,5,5,24,,,,,,,,,,,,57,1,,Connecticut,College Stats
3,71,STL,T.J. McDonald,DB,22,2014,0,0,2,11,11,26,,,,,,,,,,,,128,2,3.0,USC,College Stats
3,72,NYJ,Brian Winters,G,22,2014,0,0,1,6,6,22,,,,,,,,,,,,1,,,Kent St.,
3,73,TAM,Mike Glennon,QB,23,2014,0,0,1,11,11,19,364,619,4025,29,15,37,86,0,,,,2,,,North Carolina St.,College Stats
3,74,DAL,Terrance Williams,WR,24,2014,0,0,1,14,14,32,,,,,,3,4,0,81,1357,13,4,,,Baylor,College Stats
3,75,NOR,Terron Armstead,T,23,2014,0,0,1,9,9,20,,,,,,,,,,,,1,,,Ark-Pine Bluff,
3,76,SDG,Keenan Allen,WR,21,2014,0,0,2,16,16,29,,,,,,,,,148,1829,12,8,,,California,College Stats
3,77,MIA,Dallas Thomas,T,23,2014,0,0,0,6,6,20,,,,,,,,,,,,1,,,Tennessee,
3,78,BUF,Marquise Goodwin,WR,22,2014,0,0,0,2,2,22,,,,,,6,21,0,18,325,3,3,,,Texas,College Stats
3,79,PIT,Markus Wheaton,WR,22,2014,0,0,1,7,7,28,,,,,,4,19,0,59,708,2,10,,,Oregon St.,College Stats
3,80,DAL,J.J. Wilcox,DB,22,2014,0,0,1,9,9,29,,,,,,,,,,,,91,3,,Georgia Southern,
3,81,NYG,Damontre Moore,DE,21,2014,0,0,0,3,3,31,,,,,,,,,,,,34,,5.5,Texas A&amp;M,College Stats
3,82,NOR,John Jenkins,DT,24,2014,0,0,0,6,6,28,,,,,,,,,,,,38,,1.0,Georgia,College Stats
3,83,NWE,Logan Ryan,DB,22,2014,0,0,0,7,7,32,,,,,,,,,,,,71,7,1.5,Rutgers,College Stats
3,84,CIN,Shawn Williams,DB,22,2014,0,0,0,2,2,32,,,,,,,,,,,,14,,,Georgia,College Stats
3,85,WAS,Jordan Reed,TE,23,2014,0,0,0,6,6,20,,,,,,1,18,0,95,964,3,3,,,Florida,College Stats
3,86,IND,Hugh Thornton,G,22,2014,0,0,1,12,12,24,,,,,,,,,,,,4,,,Illinois,College Stats
3,87,SEA,Jordan Hill,DT,22,2014,0,0,0,4,4,17,,,,,,,,,,,,19,1,7.0,Penn St.,College Stats
3,88,SFO,Corey Lemonier,DE,21,2014,0,0,0,2,2,32,,,,,,,,,,,,19,,1.0,Auburn,College Stats
3,89,HOU,Brennan Williams,OL,22,2013,0,0,0,0,0,0,,,,,,,,,,,,,,,North Carolina,College Stats
3,90,DEN,Kayvon Webster,DB,22,2014,0,0,0,3,3,26,,,,,,,,,,,,59,1,,South Florida,College Stats
3,91,NWE,Duron Harmon,DB,22,2014,0,0,0,3,3,31,,,,,,,,,,,,33,3,,Rutgers,College Stats
3,92,STL,Stedman Bailey,WR,22,2014,0,0,0,6,6,30,,,,,,3,46,1,47,661,1,8,,,West Virginia,College Stats
3,93,MIA,Will Davis,DB,23,2014,0,0,0,0,0,15,,,,,,,,,,,,24,,,Utah St.,College Stats
3,94,BAL,Brandon Williams,DT,24,2014,0,0,1,8,8,23,,,,,,,,,,,,32,,1.5,Missouri Southern,
3,95,HOU,Sam Montgomery,DE,23,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,LSU,College Stats
3,96,KAN,Knile Davis,RB,21,2014,0,0,0,9,9,32,,,,,,204,705,10,27,222,1,1,,,Arkansas,College Stats
3,97,TEN,Zaviar Gooden,LB,23,2014,0,0,0,3,3,24,,,,,,,,,,,,27,,,Missouri,College Stats
,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
4,98,PHI,Matt Barkley,QB,23,2014,0,0,0,1,1,4,30,50,300,0,4,5,-2,0,,,,,,,USC,College Stats
4,99,KAN,Nico Johnson,LB,23,2014,0,0,0,3,1,18,,,,,,,,,,,,13,,,Alabama,College Stats
4,100,TAM,Akeem Spence,DT,21,2014,0,0,1,9,9,32,,,,,,,,,,,,47,,4.0,Illinois,College Stats
4,101,JAX,Ace Sanders,WR,21,2014,0,0,0,3,3,27,1,1,21,1,0,2,4,0,57,539,1,2,,,South Carolina,College Stats
4,102,NWE,Josh Boyce,WR,22,2014,0,0,0,1,1,10,,,,,,,,,9,121,0,1,,,TCU,College Stats
4,103,ARI,Alex Okafor,DE,22,2014,0,0,1,7,7,14,,,,,,,,,,,,31,1,8.0,Texas,College Stats
4,104,MIA,Jelani Jenkins,LB,21,2014,0,0,1,7,7,31,,,,,,,,,,,,98,,3.5,Florida,College Stats
4,105,BUF,Duke Williams,DB,22,2014,0,0,0,4,4,32,,,,,,,,,,,,44,1,,Nevada,College Stats
4,106,MIA,Dion Sims,TE,22,2014,0,0,0,3,3,29,,,,,,,,,30,316,3,,,,Michigan St.,College Stats
4,107,TEN,Brian Schwenke,C,22,2014,0,0,2,9,9,20,,,,,,,,,1,6,0,5,,,California,College Stats
4,108,CAR,Edmund Kugbila,OL,23,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Valdosta St.,
4,109,GNB,David Bakhtiari,T,22,2014,0,0,2,19,19,32,,,,,,,,,,,,1,,,Colorado,
4,110,NYG,Ryan Nassib,QB,23,2014,0,0,0,0,0,4,4,5,60,0,0,2,-3,0,,,,,,,Syracuse,College Stats
4,111,PIT,Shamarko Thomas,DB,22,2014,0,0,0,2,2,25,,,,,,,,,,,,29,,,Syracuse,College Stats
4,112,OAK,Tyler Wilson,QB,24,2013,0,0,0,0,0,0,,,,,,,,,,,,,,,Arkansas,College Stats
4,113,STL,Barrett Jones,G,23,2014,0,0,0,0,0,11,,,,,,,,,,,,,,,Alabama,College Stats
4,114,DAL,B.W. Webb,DB,23,2014,0,0,0,2,1,26,,,,,,,,,,,,15,,,William &amp; Mary,
4,115,PIT,Landry Jones,QB,24,2014,0,0,0,0,0,1,,,,,,,,,,,,,,,Oklahoma,College Stats
4,116,ARI,Earl Watford,G,23,2014,0,0,0,1,1,10,,,,,,,,,,,,,,,James Madison,
4,117,CHI,Khaseem Greene,LB,24,2014,0,0,0,3,3,25,,,,,,,,,,,,33,1,,Rutgers,College Stats
4,118,CIN,Sean Porter,LB,22,2014,0,0,0,0,0,1,,,,,,,,,,,,,,,Texas A&amp;M,College Stats
4,119,WAS,Phillip Thomas,DB,24,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,College Stats
4,120,MIN,Gerald Hodges,LB,22,2014,0,0,0,6,6,25,,,,,,,,,,,,54,1,0.5,Penn St.,College Stats
4,121,IND,Khaled Holmes,C,23,2014,0,0,0,1,1,9,,,,,,,,,,,,,,,USC,
4,122,GNB,J.C. Tretter,T,22,2014,0,0,0,0,0,8,,,,,,,,,,,,,,,Cornell,
4,123,SEA,Chris Harper,WR,24,2014,0,0,0,0,,4,,,,,,,,,,,,1,,,Kansas St.,College Stats
4,124,HOU,Trevardo Williams,DE,22,2014,0,0,0,0,0,3,,,,,,,,,,,,5,,1.0,Connecticut,College Stats
4,125,GNB,Johnathan Franklin,RB,23,2013,0,0,0,1,1,11,,,,,,19,107,1,4,30,0,3,,,UCLA,College Stats
4,126,TAM,William Gholston,DE,22,2014,0,0,1,6,6,27,,,,,,,,,,,,42,,4.0,Michigan St.,College Stats
4,127,ATL,Malliciah Goodman,DE,23,2014,0,0,1,5,5,30,,,,,,,,,,,,11,,,Clemson,College Stats
4,128,SFO,Quinton Patton,WR,23,2014,0,0,0,1,1,10,,,,,,2,46,0,6,78,0,,,,Louisiana Tech,College Stats
4,129,BAL,John Simon,DE,22,2014,0,0,0,2,1,18,,,,,,,,,,,,11,,1.5,Ohio St.,College Stats
4,130,BAL,Kyle Juszczyk,RB,22,2014,0,0,1,2,2,32,,,,,,,,,19,182,1,7,,,Harvard,
4,131,SFO,Marcus Lattimore,RB,21,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,South Carolina,College Stats
