
1,27,DAL,Byron Jones,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Connecticut,College Stats
1,28,DET,Laken Tomlinson,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,Duke,College Stats
1,29,IND,Phillip Dorsett,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
1,30,GNB,Damarious Randall,FS,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,
1,31,NOR,Stephone Anthony,ILB,23,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,College Stats
1,32,NWE,Malcom Brown,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Texas,
,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
2,33,NYG,Landon Collins,SS,21,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
2,34,TAM,Donovan Smith,OT,22,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats
2,35,OAK,Mario Edwards Jr.,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
2,36,JAX,T.J. Yeldon,RB,21,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
2,37,NYJ,Devin Smith,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
2,38,WAS,Preston Smith,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,College Stats
2,39,CHI,Eddie Goldman,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
2,40,TEN,Dorial Green-Beckham,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
2,41,CAR,Devin Funchess,TE,21,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
2,42,ATL,Jalen Collins,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
2,43,HOU,Benardrick McKinney,ILB,,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,College Stats
2,44,NOR,Hau'oli Kikaha,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Washington,
2,45,MIN,Eric Kendricks,ILB,23,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats
2,46,SFO,Jaquiski Tartt,SS,23,,0,0,0,,,,,,,,,,,,,,,,,,Samford,
2,47,PHI,Eric Rowe,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats
2,48,SDG,Denzel Perryman,ILB,21,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
2,49,KAN,Mitch Morse,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
2,50,BUF,Ronald Darby,CB,21,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
2,51,CLE,Nate Orchard,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats
2,52,MIA,Jordan Phillips,NT,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
2,53,CIN,Jake Fisher,OT,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats
2,54,DET,Ameer Abdullah,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,College Stats
2,55,BAL,Maxx Williams,TE,21,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota,College Stats
2,56,PIT,Senquez Golson,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats
2,57,STL,Rob Havenstein,OT,,,0,0,0,,,,,,,,,,,,,,,,,,Wisconsin,College Stats
2,58,ARI,Markus Golden,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
2,59,DEN,Ty Sambrailo,OT,23,,0,0,0,,,,,,,,,,,,,,,,,,Colorado St.,College Stats
2,60,DAL,Randy Gregory,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,College Stats
2,61,TAM,Ali Marpet,C,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,
2,62,GNB,Quinten Rollins,CB,,,0,0,0,,,,,,,,,,,,,,,,,,Miami (OH),College Stats
2,63,SEA,Frank Clark,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
2,64,NWE,Jordan Richards,SS,22,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,College Stats
,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
3,65,IND,D'Joun Smith,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Florida Atlantic,
3,66,TEN,Jeremiah Poutasi,OG,21,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats
3,67,JAX,A.J. Cann,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina,College Stats
3,68,OAK,Clive Walford,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
3,69,SEA,Tyler Lockett,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.,College Stats
3,70,HOU,Jaelen Strong,WR,21,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,College Stats
3,71,CHI,Hroniss Grasu,C,,,0,0,0,,,,,,,,,,,,,,,,,,Oregon,College Stats
3,72,STL,Jamon Brown,OT,22,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
3,73,ATL,Tevin Coleman,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Indiana,College Stats
3,74,NYG,Owamagbe Odighizuwa,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats
3,75,NOR,Garrett Grayson,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Colorado St.,College Stats
3,76,KAN,Chris Conley,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
3,77,CLE,Duke Johnson,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
3,78,NOR,P.J. Williams,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
3,79,SFO,Eli Harold,OLB,21,,0,0,0,,,,,,,,,,,,,,,,,,Virginia,College Stats
3,80,DET,Alex Carter,CB,20,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,College Stats
3,81,BUF,John Miller,OG,22,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
3,82,NYJ,Lorenzo Mauldin,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
3,83,SDG,Craig Mager,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas St.,College Stats
3,84,PHI,Jordan Hicks,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas,College Stats
3,85,CIN,Tyler Kroft,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,College Stats
3,86,ARI,David Johnson,RB,,,0,0,0,,,,,,,,,,,,,,,,,,Northern Iowa,
3,87,PIT,Sammie Coates,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,College Stats
3,88,MIN,Danielle Hunter,DE,20,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
3,89,STL,Sean Mannion,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.,College Stats
3,90,BAL,Carl Davis,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Iowa,College Stats
3,91,DAL,Chaz Green,OT,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
3,92,DEN,Jeff Heuerman,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
3,93,IND,Henry Anderson,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,College Stats
3,94,GNB,Ty Montgomery,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,College Stats
3,95,WAS,Matt Jones,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
3,96,CLE,Xavier Cooper,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Washington St.,College Stats
3,97,NWE,Geneo Grissom,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
3,98,KAN,Steven Nelson,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.,College Stats
3,99,CIN,Paul Dawson,ILB,,,0,0,0,,,,,,,,,,,,,,,,,,TCU,College Stats
,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
4,100,TEN,Angelo Blackson,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,
4,101,NWE,Trey Flowers,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
4,102,CAR,Daryl Williams,OG,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
4,103,NYJ,Bryce Petty,QB,24,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
4,104,JAX,James Sample,SS,23,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
4,105,WAS,Jamison Crowder,WR,22,,0,0,0,,,,,,,,,,,,,,,,,,Duke,College Stats
4,106,CHI,Jeremy Langford,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.,College Stats
4,107,ATL,Justin Hardy,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,East Carolina,College Stats
4,108,TEN,Jalston Fowler Jr.,FB,,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,
4,109,IND,Clayton Geathers,SS,,,0,0,0,,,,,,,,,,,,,,,,,,Central Florida,College Stats
4,110,MIN,T.J. Clemmings,OT,23,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh,College Stats
4,111,NWE,Tre' Jackson,OG,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
4,112,WAS,Arie Kouandjio,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
4,113,DET,Gabe Wright,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,College Stats
4,114,MIA,Jamil Douglas,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,College Stats
4,115,CLE,Ibraheim Campbell,SS,,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern,College Stats
4,116,ARI,Rodney Gunter,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Delaware St.,
4,117,SFO,Blake Bell,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
4,118,KAN,Ramik Wilson,ILB,23,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
4,119,STL,Andrew Donnal,OT,23,,0,0,0,,,,,,,,,,,,,,,,,,Iowa,College Stats
4,120,CIN,Josh Shaw,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,USC,College Stats
4,121,PIT,Doran Grant,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
4,122,BAL,Za'Darius Smith,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Kentucky,College Stats
4,123,CLE,Vince Mayle,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Washington St.,College Stats
4,124,TAM,Kwon Alexander,OLB,21,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats
4,125,BAL,Javorius Allen,RB,24,,0,0,0,,,,,,,,,,,,,,,,,,USC,College Stats
4,126,SFO,Mike Davis,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,South Carolina,College Stats
4,127,DAL,Damien Wilson,ILB,22,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota,College Stats
4,128,OAK,Jon Feliciano,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
4,129,GNB,Jake Ryan,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
4,130,SEA,Terry Poole,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,College Stats
4,131,NWE,Shaq Mason,C,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Tech,
4,132,SFO,DeAndre Smelter,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Tech,
4,133,DEN,Max Garcia,C,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
4,134,SEA,Mark Glowinski,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,West Virginia,College Stats
4,135,CIN,Marcus Hardison,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,College Stats
4,136,BAL,Tray Walker,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas Southern,
,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
5,137,ATL,Grady Jarrett,NT,22,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,College Stats
5,138,TEN,David Cobb,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota,College Stats
5,139,JAX,Rashad Greene,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
5,140,OAK,Ben Heeney,ILB,22,,0,0,0,,,,,,,,,,,,,,,,,,Kansas,College Stats
5,141,WAS,Martrell Spaight,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
5,142,CHI,Adrian Amos,FS,22,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats
5,143,MIN,MyCole Pruitt,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Southern Illinois,
5,144,NYG,Mykkele Thompson,S,,,0,0,0,,,,,,,,,,,,,,,,,,Texas,
5,145,MIA,Bobby McCain,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Memphis,College Stats
5,146,MIN,Stefon Diggs,WR,21,,0,0,0,,,,,,,,,,,,,,,,,,Maryland,College Stats
5,147,GNB,Brett Hundley,QB,22,,0,0,0,,,,,,,,,,,,,,,,,,UCLA,College Stats
5,148,NOR,Davis Tull,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Tenn-Chattanooga,
5,149,MIA,Jay Ajayi,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Boise St.,College Stats
5,150,MIA,Cedric Thompson,FS,22,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota,
5,151,IND,David Parry,NT,,,0,0,0,,,,,,,,,,,,,,,,,,Stanford,
5,152,NYJ,Jarvis Harrison,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&amp;M,College Stats
5,153,SDG,Kyle Emanuel,OLB,24,,0,0,0,,,,,,,,,,,,,,,,,,North Dakota St.,
5,154,NOR,Tyeler Davison,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,College Stats
5,155,BUF,Karlos Williams,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
5,156,MIA,Tony Lippett,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.,College Stats
5,157,CIN,C.J. Uzomah,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,College Stats
5,158,ARI,Shaquille Riddick,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,West Virginia,College Stats
5,159,ARI,JJ Nelson,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Ala-Birmingham,
5,160,PIT,Jesse James,TE,21,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats
5,161,OAK,Neiron Ball,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Florida,College Stats
5,162,TAM,Kenny Bell,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,College Stats
5,163,DAL,Ryan Russell,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Purdue,College Stats
5,164,DEN,Lorenzo Doss,CB,21,,0,0,0,,,,,,,,,,,,,,,,,,Tulane,College Stats
5,165,SFO,Bradley Pinion,P,21,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,College Stats
5,166,NWE,Joe Cardona,LS,23,,0,0,0,,,,,,,,,,,,,,,,,,Navy,College Stats
5,167,NOR,Damian Swann,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
5,168,DET,Michael Burton,FB,23,,0,0,0,,,,,,,,,,,,,,,,,,Rutgers,College Stats
5,169,CAR,David Mayo,LB,,,0,0,0,,,,,,,,,,,,,,,,,,Texas St.,College Stats
5,170,SEA,Tye Smith,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Towson,
5,171,BAL,Nick Boyle,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Delaware,
5,172,KAN,D.J. Alexander,OLB,24,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.,
5,173,KAN,James O'Shaughnessy,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Illinois St.,
5,174,CAR,Cameron Artis-Payne,RB,25,,0,0,0,,,,,,,,,,,,,,,,,,Auburn,College Stats
5,175,HOU,Keith Mumphery,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Michigan St.,
5,176,BAL,Robert Myers,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.,
,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
6,177,TEN,Deiontrez Mount,OLB,22,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,
6,178,NWE,Matthew Wells,LB,24,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,
6,179,OAK,Max Valles,OLB,21,,0,0,0,,,,,,,,,,,,,,,,,,Virginia,College Stats
6,180,JAX,Michael Bennett,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
6,181,WAS,Kyshoen Jarrett,SS,22,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats
6,182,WAS,Tevin Mitchel,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,
6,183,CHI,Tayo Fabuluje,OT,,,0,0,0,,,,,,,,,,,,,,,,,,TCU,College Stats
6,184,TAM,Kaelin Clay,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Utah,College Stats
6,185,MIN,Tyrus Thompson,OT,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
6,186,NYG,Geremy Davis,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Connecticut,College Stats
6,187,WAS,Evan Spencer,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.,College Stats
6,188,BUF,Tony Steward,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,
6,189,CLE,Charles Gaines,CB,,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
6,190,SFO,Ian Silberman,OG,22,,0,0,0,,,,,,,,,,,,,,,,,,Boston Col.,
6,191,PHI,JaCorey Shepherd,CB,,,0,0,0,,,,,,,,,,,,,,,,,,Kansas,College Stats
6,192,SDG,Darius Philon,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,College Stats
6,193,MIN,B.J. Dubose,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Louisville,College Stats
6,194,BUF,Nick O'Leary,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
6,195,CLE,Malcolm Johnson,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,College Stats
6,196,PHI,Randall Evans,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Kansas St.,College Stats
6,197,CIN,Derron Smith,FS,23,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,College Stats
6,198,CLE,Randall Telfer,TE,23,,0,0,0,,,,,,,,,,,,,,,,,,USC,College Stats
6,199,PIT,Leterrius Walton,DT,23,,0,0,0,,,,,,,,,,,,,,,,,,Central Michigan,College Stats
6,200,DET,Quandre Diggs,CB,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas,College Stats
6,201,STL,Bud Sasser,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Missouri,College Stats
6,202,NWE,A.J. Derby,TE,24,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas,
6,203,DEN,Darius Kilgo,NT,,,0,0,0,,,,,,,,,,,,,,,,,,Maryland,College Stats
6,204,BAL,Darren Waller,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Tech,College Stats
6,205,IND,Josh Robinson,RB,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.,College Stats
6,206,GNB,Aaron Ripkowski,FB,22,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats
6,207,IND,Amarlo Herrera,ILB,24,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats
6,208,TEN,Andy Gallik,C,24,,0,0,0,,,,,,,,,,,,,,,,,,Boston Col.,College Stats
6,209,SEA,Obum Gwacham,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Oregon St.,College Stats
6,210,GNB,Christian Ringo,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,La-Lafayette,College Stats
6,211,HOU,Reshard Cliett,OLB,,,0,0,0,,,,,,,,,,,,,,,,,,South Florida,College Stats
6,212,PIT,Anthony Chickillo,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL),College Stats
6,213,GNB,Kennard Backman,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,Ala-Birmingham,College Stats
6,214,SEA,Kristjan Sokoli,DT,24,,0,0,0,,,,,,,,,,,,,,,,,,Buffalo,
6,215,STL,Cody Wichmann,OG,23,,0,0,0,,,,,,,,,,,,,,,,,,Fresno St.,College Stats
6,216,HOU,Christian Covington,DT,21,,0,0,0,,,,,,,,,,,,,,,,,,Rice,College Stats
6,217,KAN,Rakeem Nunez-Roches,DT,22,,0,0,0,,,,,,,,,,,,,,,,,,Southern Miss,College Stats
,,,,,,,Misc,Misc,,Approx Val,Approx Val,,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,,,,,
Rnd,Pick,Tm,,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Tkl,Int,Sk,College/Univ,
7,218,OAK,Anthony Morris,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Tennessee St.,
7,219,CLE,Hayes Pullard,ILB,,,0,0,0,,,,,,,,,,,,,,,,,,USC,College Stats
7,220,JAX,Neal Sterling,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Monmouth,
7,221,OAK,Andre Debose,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Florida,
7,222,WAS,Austin Reiter,C,,,0,0,0,,,,,,,,,,,,,,,,,,South Florida,
7,223,NYJ,Deon Simon,NT,25,,0,0,0,,,,,,,,,,,,,,,,,,NW State (LA),
7,224,STL,Bryce Hager,ILB,23,,0,0,0,,,,,,,,,,,,,,,,,,Baylor,College Stats
7,225,ATL,Jake Rodgers,OT,,,0,0,0,,,,,,,,,,,,,,,,,,East. Washington,
7,226,NYG,Bobby Hart,OG,21,,0,0,0,,,,,,,,,,,,,,,,,,Florida St.,College Stats
7,227,STL,Martin Ifedi,DE,24,,0,0,0,,,,,,,,,,,,,,,,,,Memphis,College Stats
7,228,MIN,Austin Shepherd,OT,23,,0,0,0,,,,,,,,,,,,,,,,,,Alabama,College Stats
